"tab_code","表章項目","cat01_code","銘柄(2020年基準）","area_code","地域","time_code","時間軸（月）","unit","value"
"10","価格","02134","2134 ぎょうざ(外食)","13201","八王子市","2020000808","2020年8月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13201","八王子市","2020000707","2020年7月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13201","八王子市","2020000606","2020年6月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13201","八王子市","2020000505","2020年5月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13201","八王子市","2020000404","2020年4月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13201","八王子市","2020000303","2020年3月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13201","八王子市","2020000202","2020年2月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13201","八王子市","2020000101","2020年1月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13202","立川市","2020001212","2020年12月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13202","立川市","2020001111","2020年11月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13202","立川市","2020001010","2020年10月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13202","立川市","2020000909","2020年9月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13202","立川市","2020000808","2020年8月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13202","立川市","2020000707","2020年7月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13202","立川市","2020000606","2020年6月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13202","立川市","2020000505","2020年5月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13202","立川市","2020000404","2020年4月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13202","立川市","2020000303","2020年3月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13202","立川市","2020000202","2020年2月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13202","立川市","2020000101","2020年1月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13206","府中市","2020001212","2020年12月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13206","府中市","2020001111","2020年11月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13206","府中市","2020001010","2020年10月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13206","府中市","2020000909","2020年9月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13206","府中市","2020000808","2020年8月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13206","府中市","2020000707","2020年7月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13206","府中市","2020000606","2020年6月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13206","府中市","2020000505","2020年5月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13206","府中市","2020000404","2020年4月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13206","府中市","2020000303","2020年3月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13206","府中市","2020000202","2020年2月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","13206","府中市","2020000101","2020年1月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14100","横浜市","2020001212","2020年12月","","370"
"10","価格","02134","2134 ぎょうざ(外食)","14100","横浜市","2020001111","2020年11月","","370"
"10","価格","02134","2134 ぎょうざ(外食)","14100","横浜市","2020001010","2020年10月","","370"
"10","価格","02134","2134 ぎょうざ(外食)","14100","横浜市","2020000909","2020年9月","","370"
"10","価格","02134","2134 ぎょうざ(外食)","14100","横浜市","2020000808","2020年8月","","370"
"10","価格","02134","2134 ぎょうざ(外食)","14100","横浜市","2020000707","2020年7月","","370"
"10","価格","02134","2134 ぎょうざ(外食)","14100","横浜市","2020000606","2020年6月","","369"
"10","価格","02134","2134 ぎょうざ(外食)","14100","横浜市","2020000505","2020年5月","","390"
"10","価格","02134","2134 ぎょうざ(外食)","14100","横浜市","2020000404","2020年4月","","393"
"10","価格","02134","2134 ぎょうざ(外食)","14100","横浜市","2020000303","2020年3月","","372"
"10","価格","02134","2134 ぎょうざ(外食)","14100","横浜市","2020000202","2020年2月","","377"
"10","価格","02134","2134 ぎょうざ(外食)","14100","横浜市","2020000101","2020年1月","","377"
"10","価格","02134","2134 ぎょうざ(外食)","14130","川崎市","2020001212","2020年12月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14130","川崎市","2020001111","2020年11月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14130","川崎市","2020001010","2020年10月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14130","川崎市","2020000909","2020年9月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14130","川崎市","2020000808","2020年8月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14130","川崎市","2020000707","2020年7月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14130","川崎市","2020000606","2020年6月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14130","川崎市","2020000505","2020年5月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14130","川崎市","2020000404","2020年4月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14130","川崎市","2020000303","2020年3月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14130","川崎市","2020000202","2020年2月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14130","川崎市","2020000101","2020年1月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14150","相模原市","2020001212","2020年12月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14150","相模原市","2020001111","2020年11月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14150","相模原市","2020001010","2020年10月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14150","相模原市","2020000909","2020年9月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14150","相模原市","2020000808","2020年8月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14150","相模原市","2020000707","2020年7月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14150","相模原市","2020000606","2020年6月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14150","相模原市","2020000505","2020年5月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14150","相模原市","2020000404","2020年4月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14150","相模原市","2020000303","2020年3月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14150","相模原市","2020000202","2020年2月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14150","相模原市","2020000101","2020年1月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14201","横須賀市","2020001212","2020年12月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14201","横須賀市","2020001111","2020年11月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14201","横須賀市","2020001010","2020年10月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14201","横須賀市","2020000909","2020年9月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14201","横須賀市","2020000808","2020年8月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14201","横須賀市","2020000707","2020年7月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14201","横須賀市","2020000606","2020年6月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14201","横須賀市","2020000505","2020年5月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14201","横須賀市","2020000404","2020年4月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14201","横須賀市","2020000303","2020年3月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14201","横須賀市","2020000202","2020年2月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","14201","横須賀市","2020000101","2020年1月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","15100","新潟市","2020001212","2020年12月","","443"
"10","価格","02134","2134 ぎょうざ(外食)","15100","新潟市","2020001111","2020年11月","","443"
"10","価格","02134","2134 ぎょうざ(外食)","15100","新潟市","2020001010","2020年10月","","443"
"10","価格","02134","2134 ぎょうざ(外食)","15100","新潟市","2020000909","2020年9月","","443"
"10","価格","02134","2134 ぎょうざ(外食)","15100","新潟市","2020000808","2020年8月","","443"
"10","価格","02134","2134 ぎょうざ(外食)","15100","新潟市","2020000707","2020年7月","","443"
"10","価格","02134","2134 ぎょうざ(外食)","15100","新潟市","2020000606","2020年6月","","443"
"10","価格","02134","2134 ぎょうざ(外食)","15100","新潟市","2020000505","2020年5月","","443"
"10","価格","02134","2134 ぎょうざ(外食)","15100","新潟市","2020000404","2020年4月","","443"
"10","価格","02134","2134 ぎょうざ(外食)","15100","新潟市","2020000303","2020年3月","","443"
"10","価格","02134","2134 ぎょうざ(外食)","15100","新潟市","2020000202","2020年2月","","443"
"10","価格","02134","2134 ぎょうざ(外食)","15100","新潟市","2020000101","2020年1月","","443"
"10","価格","02134","2134 ぎょうざ(外食)","15202","長岡市","2020001212","2020年12月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","15202","長岡市","2020001111","2020年11月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","15202","長岡市","2020001010","2020年10月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","15202","長岡市","2020000909","2020年9月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","15202","長岡市","2020000808","2020年8月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","15202","長岡市","2020000707","2020年7月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","15202","長岡市","2020000606","2020年6月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","15202","長岡市","2020000505","2020年5月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","15202","長岡市","2020000404","2020年4月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","15202","長岡市","2020000303","2020年3月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","15202","長岡市","2020000202","2020年2月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","15202","長岡市","2020000101","2020年1月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","16201","富山市","2020001212","2020年12月","","395"
"10","価格","02134","2134 ぎょうざ(外食)","16201","富山市","2020001111","2020年11月","","395"
"10","価格","02134","2134 ぎょうざ(外食)","16201","富山市","2020001010","2020年10月","","395"
"10","価格","02134","2134 ぎょうざ(外食)","16201","富山市","2020000909","2020年9月","","395"
"10","価格","02134","2134 ぎょうざ(外食)","16201","富山市","2020000808","2020年8月","","395"
"10","価格","02134","2134 ぎょうざ(外食)","16201","富山市","2020000707","2020年7月","","395"
"10","価格","02134","2134 ぎょうざ(外食)","16201","富山市","2020000606","2020年6月","","395"
"10","価格","02134","2134 ぎょうざ(外食)","16201","富山市","2020000505","2020年5月","","358"
"10","価格","02134","2134 ぎょうざ(外食)","16201","富山市","2020000404","2020年4月","","395"
"10","価格","02134","2134 ぎょうざ(外食)","16201","富山市","2020000303","2020年3月","","395"
"10","価格","02134","2134 ぎょうざ(外食)","16201","富山市","2020000202","2020年2月","","395"
"10","価格","02134","2134 ぎょうざ(外食)","16201","富山市","2020000101","2020年1月","","395"
"10","価格","02134","2134 ぎょうざ(外食)","17201","金沢市","2020001212","2020年12月","","303"
"10","価格","02134","2134 ぎょうざ(外食)","17201","金沢市","2020001111","2020年11月","","303"
"10","価格","02134","2134 ぎょうざ(外食)","17201","金沢市","2020001010","2020年10月","","303"
"10","価格","02134","2134 ぎょうざ(外食)","17201","金沢市","2020000909","2020年9月","","336"
"10","価格","02134","2134 ぎょうざ(外食)","17201","金沢市","2020000808","2020年8月","","336"
"10","価格","02134","2134 ぎょうざ(外食)","17201","金沢市","2020000707","2020年7月","","336"
"10","価格","02134","2134 ぎょうざ(外食)","17201","金沢市","2020000606","2020年6月","","303"
"10","価格","02134","2134 ぎょうざ(外食)","17201","金沢市","2020000505","2020年5月","","303"
"10","価格","02134","2134 ぎょうざ(外食)","17201","金沢市","2020000404","2020年4月","","310"
"10","価格","02134","2134 ぎょうざ(外食)","17201","金沢市","2020000303","2020年3月","","303"
"10","価格","02134","2134 ぎょうざ(外食)","17201","金沢市","2020000202","2020年2月","","303"
"10","価格","02134","2134 ぎょうざ(外食)","17201","金沢市","2020000101","2020年1月","","303"
"10","価格","02134","2134 ぎょうざ(外食)","18201","福井市","2020001212","2020年12月","","298"
"10","価格","02134","2134 ぎょうざ(外食)","18201","福井市","2020001111","2020年11月","","298"
"10","価格","02134","2134 ぎょうざ(外食)","18201","福井市","2020001010","2020年10月","","298"
"10","価格","02134","2134 ぎょうざ(外食)","18201","福井市","2020000909","2020年9月","","294"
"10","価格","02134","2134 ぎょうざ(外食)","18201","福井市","2020000808","2020年8月","","285"
"10","価格","02134","2134 ぎょうざ(外食)","18201","福井市","2020000707","2020年7月","","285"
"10","価格","02134","2134 ぎょうざ(外食)","18201","福井市","2020000606","2020年6月","","285"
"10","価格","02134","2134 ぎょうざ(外食)","18201","福井市","2020000505","2020年5月","","285"
"10","価格","02134","2134 ぎょうざ(外食)","18201","福井市","2020000404","2020年4月","","285"
"10","価格","02134","2134 ぎょうざ(外食)","18201","福井市","2020000303","2020年3月","","285"
"10","価格","02134","2134 ぎょうざ(外食)","18201","福井市","2020000202","2020年2月","","285"
"10","価格","02134","2134 ぎょうざ(外食)","18201","福井市","2020000101","2020年1月","","285"
"10","価格","02134","2134 ぎょうざ(外食)","19201","甲府市","2020001212","2020年12月","","474"
"10","価格","02134","2134 ぎょうざ(外食)","19201","甲府市","2020001111","2020年11月","","474"
"10","価格","02134","2134 ぎょうざ(外食)","19201","甲府市","2020001010","2020年10月","","474"
"10","価格","02134","2134 ぎょうざ(外食)","19201","甲府市","2020000909","2020年9月","","498"
"10","価格","02134","2134 ぎょうざ(外食)","19201","甲府市","2020000808","2020年8月","","498"
"10","価格","02134","2134 ぎょうざ(外食)","19201","甲府市","2020000707","2020年7月","","498"
"10","価格","02134","2134 ぎょうざ(外食)","19201","甲府市","2020000606","2020年6月","","498"
"10","価格","02134","2134 ぎょうざ(外食)","19201","甲府市","2020000505","2020年5月","","498"
"10","価格","02134","2134 ぎょうざ(外食)","19201","甲府市","2020000404","2020年4月","","498"
"10","価格","02134","2134 ぎょうざ(外食)","19201","甲府市","2020000303","2020年3月","","498"
"10","価格","02134","2134 ぎょうざ(外食)","19201","甲府市","2020000202","2020年2月","","498"
"10","価格","02134","2134 ぎょうざ(外食)","19201","甲府市","2020000101","2020年1月","","498"
"10","価格","02134","2134 ぎょうざ(外食)","20201","長野市","2020001212","2020年12月","","407"
"10","価格","02134","2134 ぎょうざ(外食)","20201","長野市","2020001111","2020年11月","","407"
"10","価格","02134","2134 ぎょうざ(外食)","20201","長野市","2020001010","2020年10月","","407"
"10","価格","02134","2134 ぎょうざ(外食)","20201","長野市","2020000909","2020年9月","","407"
"10","価格","02134","2134 ぎょうざ(外食)","20201","長野市","2020000808","2020年8月","","407"
"10","価格","02134","2134 ぎょうざ(外食)","20201","長野市","2020000707","2020年7月","","407"
"10","価格","02134","2134 ぎょうざ(外食)","20201","長野市","2020000606","2020年6月","","407"
"10","価格","02134","2134 ぎょうざ(外食)","20201","長野市","2020000505","2020年5月","","407"
"10","価格","02134","2134 ぎょうざ(外食)","20201","長野市","2020000404","2020年4月","","407"
"10","価格","02134","2134 ぎょうざ(外食)","20201","長野市","2020000303","2020年3月","","407"
"10","価格","02134","2134 ぎょうざ(外食)","20201","長野市","2020000202","2020年2月","","407"
"10","価格","02134","2134 ぎょうざ(外食)","20201","長野市","2020000101","2020年1月","","407"
"10","価格","02134","2134 ぎょうざ(外食)","20202","松本市","2020001212","2020年12月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","20202","松本市","2020001111","2020年11月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","20202","松本市","2020001010","2020年10月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","20202","松本市","2020000909","2020年9月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","20202","松本市","2020000808","2020年8月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","20202","松本市","2020000707","2020年7月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","20202","松本市","2020000606","2020年6月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","20202","松本市","2020000505","2020年5月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","20202","松本市","2020000404","2020年4月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","20202","松本市","2020000303","2020年3月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","20202","松本市","2020000202","2020年2月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","20202","松本市","2020000101","2020年1月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","21201","岐阜市","2020001212","2020年12月","","373"
"10","価格","02134","2134 ぎょうざ(外食)","21201","岐阜市","2020001111","2020年11月","","373"
"10","価格","02134","2134 ぎょうざ(外食)","21201","岐阜市","2020001010","2020年10月","","373"
"10","価格","02134","2134 ぎょうざ(外食)","21201","岐阜市","2020000909","2020年9月","","373"
"10","価格","02134","2134 ぎょうざ(外食)","21201","岐阜市","2020000808","2020年8月","","373"
"10","価格","02134","2134 ぎょうざ(外食)","21201","岐阜市","2020000707","2020年7月","","373"
"10","価格","02134","2134 ぎょうざ(外食)","21201","岐阜市","2020000606","2020年6月","","373"
"10","価格","02134","2134 ぎょうざ(外食)","21201","岐阜市","2020000505","2020年5月","","360"
"10","価格","02134","2134 ぎょうざ(外食)","21201","岐阜市","2020000404","2020年4月","","373"
"10","価格","02134","2134 ぎょうざ(外食)","21201","岐阜市","2020000303","2020年3月","","373"
"10","価格","02134","2134 ぎょうざ(外食)","21201","岐阜市","2020000202","2020年2月","","373"
"10","価格","02134","2134 ぎょうざ(外食)","21201","岐阜市","2020000101","2020年1月","","373"
"10","価格","02134","2134 ぎょうざ(外食)","22100","静岡市","2020001212","2020年12月","","348"
"10","価格","02134","2134 ぎょうざ(外食)","22100","静岡市","2020001111","2020年11月","","348"
"10","価格","02134","2134 ぎょうざ(外食)","22100","静岡市","2020001010","2020年10月","","348"
"10","価格","02134","2134 ぎょうざ(外食)","22100","静岡市","2020000909","2020年9月","","348"
"10","価格","02134","2134 ぎょうざ(外食)","22100","静岡市","2020000808","2020年8月","","348"
"10","価格","02134","2134 ぎょうざ(外食)","22100","静岡市","2020000707","2020年7月","","348"
"10","価格","02134","2134 ぎょうざ(外食)","22100","静岡市","2020000606","2020年6月","","348"
"10","価格","02134","2134 ぎょうざ(外食)","22100","静岡市","2020000505","2020年5月","","359"
"10","価格","02134","2134 ぎょうざ(外食)","22100","静岡市","2020000404","2020年4月","","348"
"10","価格","02134","2134 ぎょうざ(外食)","22100","静岡市","2020000303","2020年3月","","348"
"10","価格","02134","2134 ぎょうざ(外食)","22100","静岡市","2020000202","2020年2月","","348"
"10","価格","02134","2134 ぎょうざ(外食)","22100","静岡市","2020000101","2020年1月","","348"
"10","価格","02134","2134 ぎょうざ(外食)","22130","浜松市","2020001212","2020年12月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22130","浜松市","2020001111","2020年11月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22130","浜松市","2020001010","2020年10月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22130","浜松市","2020000909","2020年9月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22130","浜松市","2020000808","2020年8月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22130","浜松市","2020000707","2020年7月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22130","浜松市","2020000606","2020年6月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22130","浜松市","2020000505","2020年5月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22130","浜松市","2020000404","2020年4月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22130","浜松市","2020000303","2020年3月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22130","浜松市","2020000202","2020年2月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22130","浜松市","2020000101","2020年1月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22210","富士市","2020001212","2020年12月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22210","富士市","2020001111","2020年11月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22210","富士市","2020001010","2020年10月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22210","富士市","2020000909","2020年9月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22210","富士市","2020000808","2020年8月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22210","富士市","2020000707","2020年7月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22210","富士市","2020000606","2020年6月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22210","富士市","2020000505","2020年5月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22210","富士市","2020000404","2020年4月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22210","富士市","2020000303","2020年3月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22210","富士市","2020000202","2020年2月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","22210","富士市","2020000101","2020年1月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","23100","名古屋市","2020001212","2020年12月","","301"
"10","価格","02134","2134 ぎょうざ(外食)","23100","名古屋市","2020001111","2020年11月","","301"
"10","価格","02134","2134 ぎょうざ(外食)","23100","名古屋市","2020001010","2020年10月","","301"
"10","価格","02134","2134 ぎょうざ(外食)","23100","名古屋市","2020000909","2020年9月","","301"
"10","価格","02134","2134 ぎょうざ(外食)","23100","名古屋市","2020000808","2020年8月","","301"
"10","価格","02134","2134 ぎょうざ(外食)","23100","名古屋市","2020000707","2020年7月","","311"
"10","価格","02134","2134 ぎょうざ(外食)","23100","名古屋市","2020000606","2020年6月","","308"
"10","価格","02134","2134 ぎょうざ(外食)","23100","名古屋市","2020000505","2020年5月","","277"
"10","価格","02134","2134 ぎょうざ(外食)","23100","名古屋市","2020000404","2020年4月","","277"
"10","価格","02134","2134 ぎょうざ(外食)","23100","名古屋市","2020000303","2020年3月","","308"
"10","価格","02134","2134 ぎょうざ(外食)","23100","名古屋市","2020000202","2020年2月","","308"
"10","価格","02134","2134 ぎょうざ(外食)","23100","名古屋市","2020000101","2020年1月","","308"
"10","価格","02134","2134 ぎょうざ(外食)","23202","岡崎市","2020001212","2020年12月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","23202","岡崎市","2020001111","2020年11月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","23202","岡崎市","2020001010","2020年10月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","23202","岡崎市","2020000909","2020年9月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","23202","岡崎市","2020000808","2020年8月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","23202","岡崎市","2020000707","2020年7月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","23202","岡崎市","2020000606","2020年6月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","23202","岡崎市","2020000505","2020年5月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","23202","岡崎市","2020000404","2020年4月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","23202","岡崎市","2020000303","2020年3月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","23202","岡崎市","2020000202","2020年2月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","23202","岡崎市","2020000101","2020年1月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","24201","津市","2020001212","2020年12月","","357"
"10","価格","02134","2134 ぎょうざ(外食)","24201","津市","2020001111","2020年11月","","357"
"10","価格","02134","2134 ぎょうざ(外食)","24201","津市","2020001010","2020年10月","","357"
"10","価格","02134","2134 ぎょうざ(外食)","24201","津市","2020000909","2020年9月","","357"
"10","価格","02134","2134 ぎょうざ(外食)","24201","津市","2020000808","2020年8月","","357"
"10","価格","02134","2134 ぎょうざ(外食)","24201","津市","2020000707","2020年7月","","357"
"10","価格","02134","2134 ぎょうざ(外食)","24201","津市","2020000606","2020年6月","","357"
"10","価格","02134","2134 ぎょうざ(外食)","24201","津市","2020000505","2020年5月","","357"
"10","価格","02134","2134 ぎょうざ(外食)","24201","津市","2020000404","2020年4月","","357"
"10","価格","02134","2134 ぎょうざ(外食)","24201","津市","2020000303","2020年3月","","357"
"10","価格","02134","2134 ぎょうざ(外食)","24201","津市","2020000202","2020年2月","","357"
"10","価格","02134","2134 ぎょうざ(外食)","24201","津市","2020000101","2020年1月","","357"
"10","価格","02134","2134 ぎょうざ(外食)","24204","松阪市","2020001212","2020年12月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","24204","松阪市","2020001111","2020年11月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","24204","松阪市","2020001010","2020年10月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","24204","松阪市","2020000909","2020年9月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","24204","松阪市","2020000808","2020年8月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","24204","松阪市","2020000707","2020年7月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","24204","松阪市","2020000606","2020年6月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","24204","松阪市","2020000505","2020年5月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","24204","松阪市","2020000404","2020年4月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","24204","松阪市","2020000303","2020年3月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","24204","松阪市","2020000202","2020年2月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","24204","松阪市","2020000101","2020年1月","","..."
"10","価格","02134","2134 ぎょうざ(外食)","25201","大津市","2020001212","2020年12月","","261"
"10","価格","02134","2134 ぎょうざ(外食)","25201","大津市","2020001111","2020年11月","","261"
"10","価格","02134","2134 ぎょうざ(外食)","25201","大津市","2020001010","2020年10月","","261"
"10","価格","02134","2134 ぎょうざ(外食)","25201","大津市","2020000909","2020年9月","","261"
"10","価格","02134","2134 ぎょうざ(外食)","25201","大津市","2020000808","2020年8月","","261"
"10","価格","02134","2134 ぎょうざ(外食)","25201","大津市","2020000707","2020年7月","","261"
"10","価格","02134","2134 ぎょうざ(外食)","25201","大津市","2020000606","2020年6月","","290"
"10","価格","02134","2134 ぎょうざ(外食)","25201","大津市","2020000505","2020年5月","","242"
"10","価格","02134","2134 ぎょうざ(外食)","25201","大津市","2020000404","2020年4月","","290"
"10","価格","02134","2134 ぎょうざ(外食)","25201","大津市","2020000303","2020年3月","","290"
"10","価格","02134","2134 ぎょうざ(外食)","25201","大津市","2020000202","2020年2月","","290"
"10","価格","02134","2134 ぎょうざ(外食)","25201","大津市","2020000101","2020年1月","","290"
"10","価格","02134","2134 ぎょうざ(外食)","26100","京都市","2020001212","2020年12月","","250"
"10","価格","02134","2134 ぎょうざ(外食)","26100","京都市","2020001111","2020年11月","","250"
"10","価格","02134","2134 ぎょうざ(外食)","26100","京都市","2020001010","2020年10月","","250"
"10","価格","02134","2134 ぎょうざ(外食)","26100","京都市","2020000909","2020年9月","","250"
"10","価格","02134","2134 ぎょうざ(外食)","26100","京都市","2020000808","2020年8月","","250"
"10","価格","02134","2134 ぎょうざ(外食)","26100","京都市","2020000707","2020年7月","","250"
"10","価格","02134","2134 ぎょうざ(外食)","26100","京都市","2020000606","2020年6月","","250"
"10","価格","02134","2134 ぎょうざ(外食)","26100","京都市","2020000505","2020年5月","","266"
"10","価格","02134","2134 ぎょうざ(外食)","26100","京都市","2020000404","2020年4月","","266"
"10","価格","02134","2134 ぎょうざ(外食)","26100","京都市","2020000303","2020年3月","","250"
"10","価格","02134","2134 ぎょうざ(外食)","26100","京都市","2020000202","2020年2月","","250"
"10","価格","02134","2134 ぎょうざ(外食)","26100","京都市","2020000101","2020年1月","","250"
"10","価格","02134","2134 ぎょうざ(外食)","27100","大阪市","2020001212","2020年12月","","273"
"10","価格","02134","2134 ぎょうざ(外食)","27100","大阪市","2020001111","2020年11月","","273"
